5.167875803819765856e-01,6.746077528212943708e-01,7.976765990526473171e-01
6.662648209184161008e-01,7.007169421509160667e-01,7.630086571963073938e-01
6.600790441124978480e-01,6.818547814490376613e-01,7.925397662151713041e-01
6.514777989726988627e-01,6.941523716529475196e-01,7.758854793676523975e-01
6.470110838696240263e-01,6.357982102909942590e-01,7.641210235077094959e-01
5.632736048005230201e-01,6.735333160388375928e-01,7.842447474692439968e-01
7.035217846986698831e-01,7.766906122738171936e-01,7.626525810141276951e-01
6.415980173973403478e-01,7.132669658691341841e-01,8.582251534093678913e-01
6.470790649187472265e-01,7.248329812936344929e-01,7.927108745053150773e-01
7.179290929595881776e-01,7.301445539264136420e-01,7.826369769546904775e-01
7.270084306167099442e-01,8.134177353719010961e-01,7.857746333975975661e-01
6.759522035929836914e-01,7.248350647261322388e-01,8.615702531140254639e-01
7.811820824976050126e-01,8.078278679087885772e-01,7.937115583317401191e-01
5.368879806231375840e-01,7.776741256235391031e-01,8.838424040505542534e-01
6.538689165903669442e-01,7.474363529330966260e-01,8.554383674920394975e-01
4.961138260019572477e-01,7.678309142108630247e-01,8.555206584108440149e-01
6.662842571699520988e-01,7.632542164912721194e-01,8.507305554067096098e-01
5.009146650281943725e-01,6.354872404170861522e-01,8.516004396356748885e-01
6.106884425126510862e-01,6.921688155901413175e-01,8.688252277850029293e-01
7.162110150960401267e-01,7.425993400150221468e-01,8.754587916063902853e-01
5.012018534185235241e-01,8.483528195385291459e-01,7.842618010598004785e-01
5.805034614695476769e-01,8.200992969424547585e-01,8.636213809814922149e-01
6.530004914699987228e-01,6.665304052052978268e-01,8.700190809007564141e-01
7.096963073153397250e-01,7.900232031308190850e-01,7.952820876515142023e-01
5.500912258797278076e-01,6.854448060340037063e-01,8.590330825586122154e-01
4.964137468519478902e-01,6.073129604250649960e-01,7.933626905367973103e-01
5.058717850271766681e-01,7.737145449760393090e-01,7.152333907204052599e-01
7.599963727165544025e-01,6.951471998251311790e-01,7.900970272741321132e-01
6.537256937030569981e-01,6.668600302955300929e-01,8.610835401359079322e-01
6.167248038387473930e-01,7.115387500413860034e-01,8.476259958616769730e-01
6.512039926217098040e-01,7.303282228819596433e-01,8.645907098938312441e-01
7.848062257806184272e-01,6.756182313612648649e-01,8.797792892337681359e-01
6.415250818628472906e-01,8.177548963418476147e-01,8.488359087916778067e-01
6.499102404027865543e-01,7.279484538244501701e-01,8.563103275859748065e-01
6.700897603337874209e-01,7.502679338795015251e-01,9.535027846684077657e-01
6.119727897623168378e-01,7.209152884438840836e-01,8.742375330150732315e-01
7.016324692544065877e-01,6.449874374362443152e-01,8.716199872558797468e-01
6.747689355355009910e-01,7.159049116865149331e-01,8.588048302583126681e-01
6.764584957832313616e-01,6.265648349757328983e-01,8.639169305850379343e-01
5.763942170135891718e-01,7.397336222036028364e-01,8.658694639591137943e-01
6.744038395727471880e-01,6.840131801646874843e-01,8.751097932358464782e-01
7.134536556505097771e-01,8.075372054733632732e-01,8.610947573888129147e-01
7.129251759265698984e-01,7.233404039438169342e-01,7.842190473477576029e-01
5.633273801765352751e-01,7.038170483385068898e-01,7.759848861278306753e-01
7.523327023895322041e-01,7.702570728021873592e-01,9.438194586746569970e-01
6.851521070573142191e-01,7.731130938353806270e-01,8.638907266178424971e-01
5.398794398707945641e-01,7.430986944470632238e-01,8.718411534353555092e-01
7.427542443835399855e-01,7.307703728286171208e-01,8.642068076870411675e-01
6.777742508310126146e-01,6.919917326572317950e-01,8.777898052048545008e-01
6.623312133732173201e-01,7.159311221210371556e-01,8.451523111097800633e-01
7.159979801666277455e-01,6.244982579757402119e-01,9.397767636900935528e-01
6.771182357649155881e-01,7.184883220301526707e-01,9.522469485851520199e-01
6.209633289725177141e-01,7.785914730867993239e-01,7.884736270790410062e-01
5.073054394248996957e-01,7.005229311042941998e-01,8.002605116290681941e-01
7.232030180289276133e-01,7.966237181286038860e-01,8.446956015459554656e-01
6.298227307307407985e-01,7.977937628701107231e-01,7.710559989982153084e-01
7.069000628462691616e-01,8.820566060588380664e-01,7.925501915164986366e-01
5.761338054892324312e-01,7.425090427472537113e-01,7.860640504885434421e-01
6.526118479281596274e-01,8.357265582934557679e-01,8.027308602160059259e-01
6.840774759749862488e-01,6.716675926113364614e-01,7.398794032241464702e-01
7.300332587627229586e-01,6.660768945597346224e-01,7.933222024269802608e-01
5.921476359970461179e-01,7.868069206883616662e-01,7.867862203551707623e-01
7.616126010527177748e-01,7.007242977379758431e-01,7.804394321012728675e-01
7.086599706536976795e-01,7.854472972122493735e-01,8.596504993925028204e-01
7.196735518970698298e-01,8.547733428022172841e-01,7.684617812549131566e-01
5.856394349555178458e-01,8.259241211975938413e-01,9.507761259415690169e-01
5.252150185910519076e-01,7.419884970882136832e-01,8.725487052019917922e-01
7.295917683636434781e-01,7.314014884334065769e-01,9.441010686361051008e-01
7.220336195097131204e-01,7.074801108242436687e-01,7.824999116187021375e-01
5.574127602623447642e-01,7.866274041731426969e-01,7.997607134733777379e-01
7.414151120761282021e-01,7.317072360616778681e-01,8.687377512028823245e-01
5.556149221012828265e-01,6.741533422843727363e-01,8.500882196277173009e-01
7.774905124055151440e-01,7.884666512428857299e-01,9.552228830679360128e-01
7.680951174611501120e-01,7.374311515661098326e-01,7.982830770940877452e-01
5.610920386080324729e-01,7.911521294108367908e-01,7.951634963006324330e-01
7.252106611274978798e-01,7.966826240347826271e-01,8.647896128575450758e-01
7.622896081163575976e-01,7.305401235862302167e-01,8.554068927571023551e-01
7.537583475745033290e-01,7.430546766921980462e-01,8.599053569987938905e-01
5.966883275104786222e-01,7.513243409615641966e-01,9.522469485851520199e-01
6.967547924553159078e-01,6.979807179112172966e-01,8.705229583659103154e-01
5.989420401377307801e-01,8.562138237140173302e-01,7.755541895453744727e-01
6.247033714949065120e-01,7.738680948109676327e-01,7.982883397905049527e-01
5.773412233352233081e-01,7.821597534254766115e-01,7.301830367988977333e-01
5.334862793456413010e-01,7.118366205464741192e-01,8.671290887543886550e-01
5.543599021205298794e-01,7.129282748803821290e-01,8.057437067271153719e-01
5.606996059518825071e-01,6.947654577183038915e-01,8.569498544648455063e-01
5.368277184014038639e-01,7.531809223148782095e-01,8.735095686427749584e-01
6.552169905059815891e-01,7.787769647362449144e-01,8.596979144604941503e-01
6.427342363303480965e-01,8.054683351897165000e-01,7.799021891962705233e-01
7.034812276622049998e-01,8.655788996354436549e-01,7.893596139365043340e-01
6.558676891281538524e-01,6.496904904942750747e-01,8.583133716352875364e-01
5.316244000129419778e-01,7.471433756666761017e-01,8.553118543949931318e-01
7.629339751605945796e-01,7.224555850089884323e-01,8.725325457318569011e-01
7.165276081796996266e-01,7.657219440004121580e-01,8.734752561180311181e-01
5.093479574303494406e-01,6.941015795505552921e-01,8.058304549295968178e-01
6.967837063973130185e-01,6.910606387262131500e-01,8.451579980659643665e-01
7.440126435888712031e-01,6.961396692676824483e-01,8.681445362293925827e-01
6.396618059057272987e-01,7.743976614494114674e-01,8.713520787650972377e-01
6.465405113629839606e-01,8.214596266122181634e-01,7.866333481086210666e-01
7.349281143736700050e-01,7.755773012000741762e-01,8.758673974444406429e-01
6.559125359523180210e-01,7.266572953708448912e-01,7.060413930972341268e-01
6.618738206465556440e-01,7.163918953996605277e-01,8.067746609098449539e-01
5.692692354685618961e-01,7.268910587563532921e-01,9.536931373984512961e-01
6.347389465954186294e-01,7.178060651508687551e-01,8.641457087494254230e-01
6.309064302591408380e-01,7.232183480805413067e-01,8.465829098290441612e-01
6.985261092113438375e-01,6.298846000364332065e-01,9.506459642894202755e-01
7.185047707823578600e-01,7.812345704259945345e-01,8.689866320000733113e-01
6.697248373875221983e-01,6.252500427757381463e-01,8.663319650781857728e-01
6.156474938217290083e-01,7.657543096801545657e-01,8.692453164182416536e-01
5.851954739879071665e-01,6.688756177983471440e-01,8.739352194227114623e-01
6.337880639252814197e-01,7.317537635513562400e-01,7.988718890601282929e-01
5.718286634481095643e-01,6.022071933367270091e-01,8.635484381452414038e-01
7.421942647425511241e-01,6.679615824285183301e-01,9.650705870729022751e-01
6.885130617466052039e-01,8.665400629460523474e-01,8.550065867255652874e-01
7.369783179213105218e-01,7.217685012188910232e-01,9.521171589334174179e-01
5.836214681462644771e-01,7.417022521672506086e-01,8.610465284467694325e-01
5.246836961573462244e-01,7.602158466147705962e-01,7.651923787924045373e-01
6.061394621398473737e-01,7.661520701542436917e-01,9.549572977326856726e-01
6.747113753593840801e-01,7.741165085128810519e-01,9.468214955159774959e-01
5.166689693578168097e-01,7.156693132558616943e-01,8.729746249100750477e-01
